step,mse_loss,epoch,loss,r2_score,val_mae,val_r2_score,val_mse_loss,test_mse_loss,test_mae,test_r2_score
64,3010.736083984375,2,3889.449951171875,0.9169670343399048,,,,,,
65,5436.45458984375,2,7460.4208984375,0.317974328994751,,,,,,
66,4826.90087890625,2,7164.61181640625,0.7861918807029724,,,,,,
67,3617.514892578125,2,4915.53515625,0.723853349685669,,,,,,
68,3275.15576171875,2,5493.02392578125,0.6623089909553528,,,,,,
69,4741.625,2,7561.658203125,0.5211853981018066,,,,,,
70,3915.8212890625,2,5163.57470703125,0.7617514133453369,,,,,,
71,3553.880859375,2,5083.1826171875,0.7772505283355713,,,,,,
72,3394.42822265625,2,4827.40576171875,0.7324293851852417,,,,,,
73,3844.10791015625,2,5202.54296875,0.8516937494277954,,,,,,
74,3098.078369140625,2,4185.84326171875,0.8436354398727417,,,,,,
75,6336.1787109375,2,8105.01123046875,0.38620811700820923,,,,,,
76,5798.71337890625,2,7651.47998046875,0.7476212978363037,,,,,,
77,4633.17626953125,2,6953.64501953125,0.7561905384063721,,,,,,
78,3311.5654296875,2,5030.36181640625,0.7382737398147583,,,,,,
79,4116.34912109375,2,5411.3505859375,0.45655155181884766,,,,,,
80,4494.65771484375,2,6908.7265625,0.5770926475524902,,,,,,
81,4203.81787109375,2,5912.87255859375,0.8066293001174927,,,,,,
82,4105.68505859375,2,6354.29248046875,0.8072659373283386,,,,,,
83,5466.568359375,2,8148.15673828125,0.4872625470161438,,,,,,
84,3758.84619140625,2,5443.1484375,0.7784906625747681,,,,,,
85,4580.6396484375,2,5973.85986328125,0.7995073199272156,,,,,,
86,4295.56494140625,2,6948.4501953125,0.5706336498260498,,,,,,
87,4028.485107421875,2,5306.998046875,0.8174160718917847,,,,,,
88,3939.2607421875,2,6271.1533203125,0.8433918952941895,,,,,,
89,4322.0498046875,2,5835.19677734375,0.6426771283149719,,,,,,
90,2647.24169921875,2,3517.60009765625,0.5169990658760071,,,,,,
91,3641.9677734375,2,5634.61474609375,0.7795283794403076,,,,,,
92,6019.685546875,2,6672.86669921875,0.7198997735977173,,,,,,
92,,2,,,4216.27978515625,0.6910207867622375,6229.978515625,,,
93,3141.3134765625,3,4917.68505859375,0.8025444149971008,,,,,,
94,4769.3466796875,3,7015.9970703125,0.6836011409759521,,,,,,
95,3183.8056640625,3,4051.55712890625,0.9153456091880798,,,,,,
96,3982.759765625,3,4836.74560546875,0.8196612596511841,,,,,,
97,4098.03466796875,3,5378.1083984375,0.8429574370384216,,,,,,
98,3932.3447265625,3,5370.95556640625,0.7307344675064087,,,,,,
99,3533.8056640625,3,4918.8564453125,0.6656455993652344,,,,,,
100,4136.89306640625,3,6048.06591796875,0.6854629516601562,,,,,,
101,4494.47509765625,3,6926.14990234375,0.6724093556404114,,,,,,
102,3116.537109375,3,3858.09912109375,0.9072763919830322,,,,,,
103,2813.744384765625,3,3845.579833984375,0.8758499622344971,,,,,,
104,4959.7666015625,3,6583.22998046875,0.6950312852859497,,,,,,
105,3963.9755859375,3,7423.412109375,0.7215718030929565,,,,,,
106,4361.64306640625,3,6224.953125,0.7120319604873657,,,,,,
107,3919.54296875,3,6047.84814453125,0.6865047216415405,,,,,,
108,3098.5029296875,3,4032.621337890625,0.8487915992736816,,,,,,
109,4263.39892578125,3,6549.5751953125,0.7626373171806335,,,,,,
110,2898.275146484375,3,4516.84326171875,0.8474539518356323,,,,,,
111,3487.111328125,3,5260.99658203125,0.5834903717041016,,,,,,
112,4166.09912109375,3,5867.73193359375,0.8048090934753418,,,,,,
113,4765.349609375,3,6311.5908203125,0.7916725277900696,,,,,,
114,4349.435546875,3,6079.6796875,0.37647950649261475,,,,,,
115,4259.13232421875,3,6466.48046875,0.6631652116775513,,,,,,
116,4963.7919921875,3,8082.38037109375,0.4347090721130371,,,,,,
117,4717.41748046875,3,7001.92431640625,0.7430214881896973,,,,,,
118,3952.306640625,3,6545.54638671875,0.6418030261993408,,,,,,
119,3555.84814453125,3,4714.60546875,0.6226909756660461,,,,,,
120,4262.37109375,3,6904.00439453125,0.7412799000740051,,,,,,
121,3680.648681640625,3,5489.05224609375,0.8006715178489685,,,,,,
122,4760.60107421875,3,7121.7314453125,0.7746870517730713,,,,,,
123,2042.3167724609375,3,2335.762939453125,-0.8635059595108032,,,,,,
123,,3,,,4083.671142578125,0.6937561631202698,6138.98291015625,,,
124,2568.81005859375,4,3660.281005859375,0.8465297818183899,,,,,,
125,3884.5771484375,4,5735.0068359375,0.7264142036437988,,,,,,
126,3586.793701171875,4,5154.689453125,0.6678050756454468,,,,,,
127,3912.691162109375,4,6100.1103515625,0.6190502643585205,,,,,,
128,3648.2958984375,4,6171.8994140625,0.8441816568374634,,,,,,
129,3483.59912109375,4,5923.30810546875,0.5317807197570801,,,,,,
130,3896.2861328125,4,5412.88427734375,0.8583666086196899,,,,,,
131,3576.778076171875,4,4953.7041015625,0.7462320327758789,,,,,,
132,4066.542236328125,4,5840.26171875,0.7776399254798889,,,,,,
133,4311.0263671875,4,6089.83935546875,0.34875303506851196,,,,,,
134,3926.222412109375,4,6598.763671875,0.1886330246925354,,,,,,
135,3429.195068359375,4,4678.7275390625,0.8585445880889893,,,,,,
136,4356.69921875,4,7066.52978515625,0.6462172865867615,,,,,,
137,5882.6083984375,4,8160.197265625,0.6017218828201294,,,,,,
138,3623.0732421875,4,4998.69091796875,0.8375836610794067,,,,,,
139,3287.952880859375,4,4752.72509765625,0.893704354763031,,,,,,
140,4051.077880859375,4,6291.62939453125,0.7240533232688904,,,,,,
141,3437.63232421875,4,5035.86572265625,0.6448484659194946,,,,,,
142,3856.783203125,4,5630.55029296875,0.7877645492553711,,,,,,
143,2535.72900390625,4,3899.052001953125,0.8772738575935364,,,,,,
144,4836.22216796875,4,6536.56298828125,0.5677973031997681,,,,,,
145,4736.9169921875,4,7197.1865234375,0.8081091642379761,,,,,,
146,4051.67822265625,4,5596.78857421875,0.7786621451377869,,,,,,
147,4544.6953125,4,7572.6962890625,0.7269682884216309,,,,,,
148,3307.56640625,4,5033.33984375,0.8339910507202148,,,,,,
149,3631.48876953125,4,5474.4716796875,0.794488251209259,,,,,,
150,3777.992919921875,4,6244.16455078125,0.6872919797897339,,,,,,
151,3532.1513671875,4,4911.93310546875,0.456603467464447,,,,,,
152,4404.81103515625,4,6191.3583984375,0.8312778472900391,,,,,,
153,4105.49658203125,4,6522.51318359375,0.5577157735824585,,,,,,
154,2983.873046875,4,4088.526123046875,0.9514498710632324,,,,,,
154,,4,,,3820.65625,0.7046356797218323,5854.66650390625,,,
155,3803.793212890625,5,5728.7099609375,0.7816823124885559,,,,,,
156,3575.193603515625,5,5699.57763671875,0.8051750063896179,,,,,,
157,3780.93701171875,5,5772.1630859375,0.8057858943939209,,,,,,
158,3223.738525390625,5,4532.20849609375,0.8686147928237915,,,,,,
159,5197.4931640625,5,7184.3564453125,0.6166014671325684,,,,,,
160,3771.67236328125,5,6411.654296875,0.8380835652351379,,,,,,
161,3690.2666015625,5,5377.8759765625,0.6196755170822144,,,,,,
162,4275.72216796875,5,6489.71435546875,0.708765983581543,,,,,,
163,3314.348876953125,5,5272.99365234375,0.8106711506843567,,,,,,
164,3466.50732421875,5,5185.05615234375,0.8317416906356812,,,,,,
165,3594.828125,5,5459.83056640625,0.8067402243614197,,,,,,
166,3536.378173828125,5,4694.123046875,0.7430145740509033,,,,,,
167,3886.68896484375,5,5241.36865234375,0.8448166847229004,,,,,,
168,5045.65234375,5,7281.0712890625,0.7015172243118286,,,,,,
169,4122.5966796875,5,5529.8349609375,0.7622456550598145,,,,,,
170,3369.126953125,5,5053.765625,0.7784379720687866,,,,,,
171,4391.31396484375,5,6636.04052734375,0.7276093363761902,,,,,,
172,3145.77294921875,5,4073.91162109375,0.8740321397781372,,,,,,
173,3905.818359375,5,5212.05126953125,0.8300183415412903,,,,,,
174,3544.54248046875,5,5091.57958984375,0.6669166088104248,,,,,,
175,4078.679443359375,5,6350.56640625,0.7269803285598755,,,,,,
176,3038.138916015625,5,4256.47412109375,0.878341794013977,,,,,,
177,3764.935546875,5,6636.6474609375,0.7527310252189636,,,,,,
178,3215.657958984375,5,5427.4638671875,0.6903175115585327,,,,,,
179,4858.5,5,7392.96630859375,0.40568822622299194,,,,,,
180,3785.74853515625,5,6445.8330078125,0.18380606174468994,,,,,,
181,4499.58154296875,5,7033.89306640625,0.4336708188056946,,,,,,
182,3445.6943359375,5,4465.833984375,0.8637344837188721,,,,,,
183,3217.176513671875,5,5655.509765625,0.7801512479782104,,,,,,
184,4699.78369140625,5,6499.46337890625,0.6752638220787048,,,,,,
185,8465.689453125,5,10264.59375,-0.033505797386169434,,,,,,
185,,5,,,4014.19091796875,0.7050812840461731,5877.26806640625,,,
186,4298.734375,6,7001.29443359375,0.6003422141075134,,,,,,
187,2968.69482421875,6,4036.1865234375,0.8896192312240601,,,,,,
188,3705.974365234375,6,5739.140625,0.8026484251022339,,,,,,
189,5054.826171875,6,6868.42578125,0.6920381784439087,,,,,,
190,3822.534423828125,6,5539.724609375,0.30218493938446045,,,,,,
191,4718.38525390625,6,7463.2060546875,0.6614377498626709,,,,,,
192,3691.71337890625,6,4486.4541015625,0.727246880531311,,,,,,
193,3825.990478515625,6,5844.25927734375,0.7877191305160522,,,,,,
194,3471.0341796875,6,5418.38037109375,0.8157280683517456,,,,,,
195,5167.1240234375,6,7072.47021484375,0.6141057014465332,,,,,,
196,4899.83837890625,6,7155.65380859375,0.7438150644302368,,,,,,
197,4126.77197265625,6,5594.92529296875,0.6747599840164185,,,,,,
198,3953.76123046875,6,5944.1015625,0.7098345756530762,,,,,,
199,5004.4453125,6,7722.88671875,0.3300486207008362,,,,,,
200,4396.9755859375,6,7174.49169921875,0.827257513999939,,,,,,
201,3129.995361328125,6,4237.05517578125,0.8638116717338562,,,,,,
202,3985.582275390625,6,5793.14892578125,0.5970999002456665,,,,,,
203,4254.59228515625,6,5560.82421875,0.8199905753135681,,,,,,
204,4356.353515625,6,6950.9150390625,0.6475437879562378,,,,,,
205,4117.79931640625,6,5400.90771484375,0.8739585876464844,,,,,,
206,3160.375,6,4080.4931640625,0.9129197001457214,,,,,,
207,3367.100830078125,6,5180.03955078125,0.7498244047164917,,,,,,
208,3500.523681640625,6,5512.5830078125,0.827901303768158,,,,,,
209,3763.544921875,6,5660.67138671875,0.7663058042526245,,,,,,
210,3269.62646484375,6,4295.7685546875,0.8216104507446289,,,,,,
211,3198.170166015625,6,5387.37109375,0.49632662534713745,,,,,,
212,3535.6904296875,6,5103.0634765625,0.8540492057800293,,,,,,
213,3497.619873046875,6,5991.2421875,0.5762099027633667,,,,,,
214,2763.260498046875,6,4349.24072265625,0.8119635581970215,,,,,,
215,2886.186767578125,6,3906.09326171875,0.8705325722694397,,,,,,
216,2439.953125,6,2716.020263671875,0.4535202980041504,,,,,,
216,,6,,,4090.71142578125,0.6822238564491272,6324.98291015625,,,
217,3455.0546875,7,4915.5478515625,0.8450301289558411,,,,,,
218,3607.86669921875,7,5434.6103515625,0.6805500984191895,,,,,,
219,3267.10205078125,7,5394.673828125,0.6673702001571655,,,,,,
220,2967.148681640625,7,4895.755859375,0.7880127429962158,,,,,,
221,2177.0009765625,7,3236.557373046875,0.9067419767379761,,,,,,
222,4600.37109375,7,7320.89501953125,0.6920777559280396,,,,,,
223,3971.767578125,7,5460.048828125,0.7990028858184814,,,,,,
224,3416.713134765625,7,5191.31591796875,0.7896243333816528,,,,,,
225,3275.390625,7,4826.2109375,0.03689032793045044,,,,,,
226,4698.24560546875,7,7134.61083984375,0.6415646076202393,,,,,,
227,4084.377685546875,7,5983.9091796875,0.8190830945968628,,,,,,
228,3033.302001953125,7,4296.77783203125,0.7354621887207031,,,,,,
229,2826.56201171875,7,4037.013916015625,0.8826683759689331,,,,,,
230,2726.055419921875,7,3952.2041015625,0.8250138759613037,,,,,,
231,3293.82568359375,7,4438.71875,0.897164523601532,,,,,,
232,3166.390625,7,4085.939697265625,0.8835227489471436,,,,,,
233,4857.84228515625,7,7371.6005859375,0.6519404649734497,,,,,,
234,2737.005126953125,7,4091.423828125,0.8675082921981812,,,,,,
235,4222.62255859375,7,6836.2451171875,0.6973696351051331,,,,,,
236,2918.72216796875,7,4034.348388671875,0.8623125553131104,,,,,,
237,3527.715576171875,7,5367.8271484375,0.6768461465835571,,,,,,
238,3919.75830078125,7,7325.06103515625,0.5710715651512146,,,,,,
239,5065.955078125,7,6951.67626953125,0.694432258605957,,,,,,
240,4731.99951171875,7,7310.08935546875,0.6082363128662109,,,,,,
241,4148.84716796875,7,5906.14453125,0.8477883338928223,,,,,,
242,3364.4794921875,7,6334.896484375,0.7459772825241089,,,,,,
243,3095.063232421875,7,4670.06005859375,0.8760619759559631,,,,,,
244,3982.6982421875,7,5678.03173828125,0.5661089420318604,,,,,,
245,4694.1611328125,7,7145.1650390625,0.7004318237304688,,,,,,
246,5195.1396484375,7,8654.8408203125,0.685880184173584,,,,,,
247,444.1800842285156,7,581.8511352539062,0.9667524099349976,,,,,,
247,,7,,,3948.49951171875,0.7002267837524414,6001.31884765625,,,
248,2963.181884765625,8,4147.267578125,0.8452823758125305,,,,,,
249,3240.160400390625,8,4457.5439453125,0.8671361804008484,,,,,,
250,3626.8115234375,8,5991.26220703125,0.7926516532897949,,,,,,
251,3608.632080078125,8,5074.884765625,0.8504217863082886,,,,,,
252,5025.71435546875,8,7700.00537109375,0.4216059446334839,,,,,,
253,3842.99560546875,8,5815.28076171875,0.8040195107460022,,,,,,
254,4039.435546875,8,6232.98828125,0.7569385766983032,,,,,,
255,3397.1630859375,8,5162.86279296875,0.8048255443572998,,,,,,
256,4056.91162109375,8,5892.47265625,0.7858615517616272,,,,,,
257,2017.1953125,8,2783.92041015625,0.935836672782898,,,,,,
258,3750.599609375,8,5406.54638671875,0.7325024604797363,,,,,,
259,3319.952392578125,8,4415.61669921875,0.8093864917755127,,,,,,
260,3714.75830078125,8,6164.9580078125,0.7317547798156738,,,,,,
261,4861.3505859375,8,7703.3837890625,0.7576861381530762,,,,,,
262,3986.85546875,8,5837.2724609375,0.681942880153656,,,,,,
263,3853.453857421875,8,5495.56982421875,0.7200087308883667,,,,,,
264,3341.182861328125,8,5102.13623046875,0.6861954927444458,,,,,,
265,5150.3095703125,8,8126.26904296875,0.24825626611709595,,,,,,
266,3230.263916015625,8,4743.00390625,0.8822245001792908,,,,,,
267,3117.467041015625,8,4564.4833984375,0.8040809631347656,,,,,,
268,4436.89208984375,8,7491.2666015625,0.6616673469543457,,,,,,
269,3353.4833984375,8,5320.09326171875,0.7906297445297241,,,,,,
270,2349.00048828125,8,3473.56103515625,0.7482057809829712,,,,,,
271,3347.223388671875,8,5967.7587890625,0.8649865388870239,,,,,,
272,2988.60400390625,8,5078.07177734375,0.7030022740364075,,,,,,
273,5279.111328125,8,7786.80810546875,0.706202507019043,,,,,,
274,4115.5009765625,8,5772.892578125,0.646912157535553,,,,,,
275,3148.2421875,8,4552.94580078125,0.8412657976150513,,,,,,
276,3761.2802734375,8,6074.06005859375,0.775127112865448,,,,,,
277,3934.12255859375,8,5319.091796875,0.7185437679290771,,,,,,
278,2859.162841796875,8,4641.3046875,0.9070144891738892,,,,,,
278,,8,,,3699.746826171875,0.7184317708015442,5714.33056640625,,,
279,3096.108642578125,9,4456.47607421875,0.8646489381790161,,,,,,
280,3122.72998046875,9,5483.990234375,0.7620065808296204,,,,,,
281,3153.1640625,9,4775.4658203125,0.691982626914978,,,,,,
282,4464.13037109375,9,7199.0810546875,0.7611743211746216,,,,,,
283,3295.45166015625,9,5163.74658203125,0.7940272688865662,,,,,,
284,2256.658447265625,9,3191.5419921875,0.9382524490356445,,,,,,
285,4377.07861328125,9,6783.22802734375,0.5986073017120361,,,,,,
286,3661.728271484375,9,5678.1064453125,0.7024199962615967,,,,,,
287,5220.2451171875,9,7191.93701171875,0.7487989664077759,,,,,,
288,4033.5830078125,9,6457.67822265625,0.7449204921722412,,,,,,
289,4018.44287109375,9,6112.24853515625,0.6720271110534668,,,,,,
290,4933.98291015625,9,6945.16455078125,0.6225793361663818,,,,,,
291,3657.02587890625,9,5391.1474609375,0.8075118660926819,,,,,,
292,4950.9560546875,9,7787.36181640625,0.5889089107513428,,,,,,
293,3669.3642578125,9,5368.7451171875,0.7033411860466003,,,,,,
294,3364.619140625,9,4456.6259765625,0.6311297416687012,,,,,,
295,3671.17333984375,9,5841.0419921875,0.8712015151977539,,,,,,
296,2909.166015625,9,4024.589111328125,0.8668619394302368,,,,,,
297,3049.954833984375,9,5050.84912109375,0.7216395735740662,,,,,,
298,4239.5888671875,9,5549.1728515625,0.8145760297775269,,,,,,
299,3940.30078125,9,6804.5244140625,0.6237688064575195,,,,,,
300,2752.864013671875,9,4075.28955078125,0.5217057466506958,,,,,,
301,2845.767333984375,9,3956.402587890625,0.8293065428733826,,,,,,
302,3624.5732421875,9,4947.57373046875,0.8728978633880615,,,,,,
303,2671.405029296875,9,4314.4033203125,0.8963509798049927,,,,,,
304,4482.458984375,9,7412.07666015625,0.42794597148895264,,,,,,
305,4761.3759765625,9,6999.08056640625,0.6820321083068848,,,,,,
306,2915.8408203125,9,4542.2734375,0.7534480690956116,,,,,,
307,3510.998779296875,9,5487.86279296875,0.8725593090057373,,,,,,
308,3057.7177734375,9,5452.9033203125,0.8064068555831909,,,,,,
309,8183.38671875,9,10150.1884765625,-1.1174860000610352,,,,,,
309,,9,,,3733.756103515625,0.720958411693573,5657.84765625,,,
310,3217.072998046875,10,4489.03271484375,0.8881905674934387,,,,,,
311,3702.140625,10,5655.89404296875,0.7473874688148499,,,,,,
312,4007.52880859375,10,6822.03466796875,0.6918771266937256,,,,,,
313,4527.4560546875,10,6508.57177734375,0.2823225259780884,,,,,,
314,3540.8134765625,10,5021.84814453125,0.800071120262146,,,,,,
315,4430.85595703125,10,6939.49658203125,0.6439658403396606,,,,,,
316,3366.299560546875,10,4469.6767578125,0.7950926423072815,,,,,,
317,3637.842041015625,10,5185.65234375,0.830859899520874,,,,,,
318,2178.18798828125,10,3375.799072265625,0.8824462890625,,,,,,
319,3329.023681640625,10,5489.443359375,0.5614960193634033,,,,,,
320,2559.971435546875,10,4340.9521484375,0.6463108658790588,,,,,,
321,3622.593994140625,10,5597.82421875,0.7163169384002686,,,,,,
322,3868.029296875,10,5692.2529296875,0.8063325881958008,,,,,,
323,2126.294921875,10,2677.73486328125,0.9125447869300842,,,,,,
324,4540.875,10,7789.94287109375,0.6105639338493347,,,,,,
325,3690.8310546875,10,5987.71435546875,0.6952842473983765,,,,,,
326,4188.67919921875,10,5664.07470703125,0.8432673811912537,,,,,,
327,3299.763427734375,10,4604.13232421875,0.8980797529220581,,,,,,
328,2946.219482421875,10,3940.77001953125,0.9012498259544373,,,,,,
329,4240.20068359375,10,5591.26123046875,0.8101544380187988,,,,,,
330,4289.02197265625,10,5788.046875,0.8289415836334229,,,,,,
331,3910.3173828125,10,5753.09033203125,0.762012243270874,,,,,,
332,3388.85205078125,10,4792.79638671875,0.8172057867050171,,,,,,
333,4749.498046875,10,7767.87353515625,0.6393960118293762,,,,,,
334,3114.02734375,10,4666.77392578125,0.8088337182998657,,,,,,
335,3298.446533203125,10,5712.22705078125,0.7955937385559082,,,,,,
336,3740.14404296875,10,5354.0693359375,0.8289848566055298,,,,,,
337,3174.898193359375,10,4618.23828125,0.8432705402374268,,,,,,
338,4048.581787109375,10,5696.21923828125,0.8169854879379272,,,,,,
339,5213.3486328125,10,8393.17578125,0.37092775106430054,,,,,,
340,7955.55322265625,10,12544.3544921875,-1.6630134582519531,,,,,,
340,,10,,,3815.861572265625,0.7227079272270203,5748.09619140625,,,
341,3855.49853515625,11,6038.17138671875,0.6874752044677734,,,,,,
342,2903.09375,11,4629.876953125,0.8951347470283508,,,,,,
343,3141.1943359375,11,4317.98291015625,0.8818038702011108,,,,,,
344,5006.53125,11,7223.0625,0.6628432869911194,,,,,,
345,3544.375732421875,11,5718.54296875,0.7110769748687744,,,,,,
346,4826.2607421875,11,7505.41357421875,0.5903472304344177,,,,,,
347,3047.724609375,11,4972.7392578125,0.823171854019165,,,,,,
348,3311.23486328125,11,5072.783203125,0.7459738254547119,,,,,,
349,4405.83642578125,11,7766.5009765625,0.7297242283821106,,,,,,
350,4219.0859375,11,6845.095703125,0.7662766575813293,,,,,,
351,3659.40185546875,11,5563.3232421875,0.8236255645751953,,,,,,
352,4403.7900390625,11,6311.36376953125,0.5443530678749084,,,,,,
353,2545.761962890625,11,3724.212890625,0.8748255968093872,,,,,,
354,2994.191650390625,11,4352.916015625,0.905785083770752,,,,,,
355,4099.1875,11,5444.27978515625,0.7657839059829712,,,,,,
356,2361.008544921875,11,3354.1142578125,0.8362571597099304,,,,,,
357,3682.16845703125,11,4924.45263671875,0.8659511208534241,,,,,,
358,5462.13037109375,11,7810.9326171875,0.6239659786224365,,,,,,
359,3859.771240234375,11,5999.32275390625,0.7149548530578613,,,,,,
360,1995.3154296875,11,2988.64501953125,0.9463413953781128,,,,,,
361,3837.779296875,11,6047.72412109375,0.7284654378890991,,,,,,
362,4632.3408203125,11,6356.2587890625,0.6843103766441345,,,,,,
363,2575.536865234375,11,4945.060546875,0.6646618843078613,,,,,,
364,3113.640869140625,11,4702.5068359375,0.7290654182434082,,,,,,
365,2564.056640625,11,3814.77197265625,0.6803626418113708,,,,,,
366,3470.13916015625,11,5308.4033203125,0.6829602718353271,,,,,,
367,3859.90576171875,11,5359.94677734375,0.8293982744216919,,,,,,
368,4246.923828125,11,6382.67041015625,0.7394148707389832,,,,,,
369,3282.525390625,11,5082.7646484375,0.7975411415100098,,,,,,
370,3575.06005859375,11,5616.55419921875,0.820447564125061,,,,,,
371,2859.345458984375,11,3531.12255859375,0.9519434571266174,,,,,,
371,,11,,,3663.28564453125,0.7231026291847229,5685.64306640625,,,
372,4106.96142578125,12,6067.791015625,0.732691764831543,,,,,,
373,4389.6435546875,12,6326.125,0.7016451358795166,,,,,,
374,2888.6708984375,12,3922.275634765625,0.9086386561393738,,,,,,
375,3586.333740234375,12,5075.2880859375,0.8648303747177124,,,,,,
376,3318.972412109375,12,5344.47900390625,0.5295644402503967,,,,,,
377,4344.19140625,12,6458.60595703125,0.7087757587432861,,,,,,
378,4302.51953125,12,7508.8505859375,0.756819486618042,,,,,,
379,3459.305908203125,12,4860.0576171875,0.881629228591919,,,,,,
380,3590.537109375,12,5547.54443359375,0.8208464980125427,,,,,,
381,3042.658203125,12,4306.04443359375,0.7857100963592529,,,,,,
382,3433.614501953125,12,4913.36669921875,0.8081738948822021,,,,,,
383,2298.679443359375,12,3082.422607421875,0.935951828956604,,,,,,
384,2817.2900390625,12,3883.8525390625,0.812886118888855,,,,,,
385,3147.42041015625,12,3968.130615234375,0.8518262505531311,,,,,,
386,4032.0205078125,12,6429.45068359375,0.7307075262069702,,,,,,
387,4085.48779296875,12,6630.8369140625,0.7930344343185425,,,,,,
388,5004.46044921875,12,7742.42724609375,0.3709055781364441,,,,,,
389,3274.486083984375,12,5542.2724609375,0.8271796703338623,,,,,,
390,3101.47607421875,12,4327.6396484375,0.8461223840713501,,,,,,
